"yr","utilcode","plntcode","primemover","fuel","generation","consumption"
2003,"12713","55079","CT","NG",1457419,1.0446741e+13
2003,"18642","55081","GT","NG",22049,2.68184e+11
2003,"2783","55082","GT","NG",5292,6.26e+10
2003,"4254","55087","CT","NG",209669.38,2.927693e+12
2003,"4254","55087","GT","NG",20367.34,2.26745e+11
2003,"4945","55088","CT","NG",378934,4.376356e+12
2003,"6519","55098","CT","NG",763749,9.470118e+12
2003,"13886","55099","GT","NG",223,3.737e+09
2003,"3838","55101","GT","NG",3449,4.6075e+10
2003,"3838","55102","GT","NG",5904,9.3199e+10
2003,"14372","55103","CT","NG",2430460,1.7077885e+13
2003,"16197","55109","GT","NG",19738,2.40933e+11
2003,"15470","55110","GT","NG",63778,7.87796e+11
2003,"3542","55111","GT","NG",18657,2.47845e+11
2003,"22650","55112","CA","NG",392270,6.26e+09
2003,"5416","55116","GT","NG",32312,3.67325e+11
2003,"2877","55123","CT","NG",1594249,1.8203836e+13
2003,"55845","55128","GT","NG",3391,3.4601e+10
2003,"16572","55129","CA","NG",1166855,1.616495e+12
2003,"16572","55129","CT","NG",1772112,1.9821024e+13
2003,"5517","55131","CA","NG",167333,3.62034e+11
2003,"5517","55131","CT","NG",286043,3.130299e+12
2003,"56558","55137","CT","NG",796788,9.59238e+12
2003,"13994","55141","GT","NG",9372,1.0722e+11
2003,"1074","55144","CS","NG",2566255,1.9036904e+13
2003,"9267","55148","GT","NG",39106,4.0301e+11
2003,"23801","55164","GT","NG",3682,3.4604e+10
2003,"55936","55165","GT","NG",33894,3.8522e+11
2003,"54810","55166","GT","NG",186076,2.004306e+12
2003,"49768","55168","CA","NG",230961,1.76872e+11
2003,"88","55170","CT","NG",1325161,1.3824865e+13
2003,"55899","55172","CT","NG",925523,9.973897e+12
2003,"55899","55172","GT","NG",95013,9.317e+11
2003,"55184","55173","CA","NG",87479,6.37655e+11
2003,"54915","55178","CA","NG",254808,2.1762e+10
2003,"54915","55178","CT","NG",496637,6.091121e+12
2003,"15708","55179","CA","NG",331910.72,9.5657e+10
2003,"4210","55188","CT","NG",373103.95,2.918037e+12
2003,"18642","55197","CA","NG",172771.74,2.67828e+11
2003,"18642","55197","CT","NG",273569.42,3.750094e+12
2003,"16124","55198","GT","NG",8937,1.04592e+11
2003,"5259","55199","GT","NG",213064,2.388702e+12
2003,"520","55201","GT","NG",15829,2.09373e+11
2003,"19436","55204","GT","NG",24157,3.12229e+11
2003,"29116","55209","GT","NG",74568,5.98753e+11
2003,"15473","55210","GT","NG",14102,1.5676e+11
2003,"656","55212","CS","NG",2032467,1.3788128e+13
2003,"49941","55219","GT","NG",3010.12,4.0607e+10
2003,"12685","55220","CT","NG",270316.69,2.992251e+12
2003,"807","55221","CT","NG",165672,1.698789e+12
2003,"50094","55222","GT","NG",21477,2.66237e+11
2003,"5761","55223","CT","NG",727506,8.004245e+12
2003,"15470","55224","GT","NG",1964,2.5008e+10
2003,"2897","55225","CT","NG",348559,4.368998e+12
2003,"7004","55228","GT","NG",49159,5.20927e+11
2003,"3542","55236","GT","NG",4685,5.9236e+10
2003,"54885","55237","GT","NG",6283,6.5901e+10
2003,"9262","55238","GT","NG",17478,1.7643e+11
2003,"22131","55239","CT","NG",522868,5.466881e+12
2003,"12739","55241","CT","NG",82023,9.61372e+11
2003,"54692","55242","CT","NG",83879.97,9.58976e+11
2003,"5359","55244","GT","NG",4375.44,5.5855e+10
2003,"4062","55247","GT","NG",10108.36,1.38114e+11
2003,"5302","55248","GT","NG",12659,1.6228e+11
2003,"18611","55250","GT","NG",12303,1.3296e+11
2003,"18642","55251","GT","NG",5310,6.4295e+10
2003,"50166","55253","GT","NG",6871,8.7891e+10
2003,"56195","55259","CT","NG",288829.14,3.569621e+12
2003,"40577","55262","GT","NG",8257,1.30753e+11
2003,"40577","55263","GT","NG",141,2.34e+09
2003,"40577","55264","GT","NG",205,1.906e+09
2003,"17650","55267","GT","NG",45415,4.76563e+11
2003,"18642","55269","CA","NG",219041.52,1.97509e+11
2003,"18642","55269","CT","NG",351519.27,4.026055e+12
2003,"10285","55270","CT","NG",90685,7.59991e+11
2003,"31386","55271","CT","NG",169280,1.411082e+12
2003,"733","55276","GT","NG",17710.62,2.17185e+11
2003,"54885","55279","GT","NG",81123,8.62524e+11
2003,"6035","55281","GT","NG",6112,1.0207e+11
2003,"18611","55284","GT","NG",6556,6.9626e+10
2003,"18611","55285","GT","NG",11634,1.24147e+11
2003,"2929","55292","CT","NG",328235,3.10626e+12
2003,"56213","55296","GT","NG",11900.98,1.26053e+11
2003,"3370","55299","CA","NG",473738,-6.3865e+12
2003,"3370","55299","CT","OG",29412,3.25874e+11
2003,"803","55301","CT","NG",395916,3.35695e+12
2003,"22294","55303","GT","NG",3361,4.1739e+10
2003,"2671","55304","GT","NG",18520,1.74821e+11
2003,"49965","55317","CA","NG",488803,7.6251e+10
2003,"49965","55317","CT","NG",1229345,1.3498385e+13
2003,"7869","55328","CA","NG",899086,2.57434e+11
2003,"7869","55328","CT","NG",1622296,1.7487663e+13
2003,"55845","55332","GT","NG",1743,2.2611e+10
2003,"49974","55334","CT","NG",77455,9.19072e+11
2003,"29123","55335","CT","NG",540070.47,6.124981e+12
2003,"509","55337","CT","NG",411202.23,4.733774e+12
2003,"56533","55348","GT","NG",59906,6.40499e+11
2003,"55749","55349","GT","NG",82521,8.43444e+11
2003,"4405","55358","CA","NG",205653,4.9767e+10
2003,"4405","55358","CT","NG",489903,4.926987e+12
2003,"13756","55364","CT","NG",273401.88,1.967909e+12
2003,"6035","55365","GT","NG",23539,3.0492e+11
2003,"49941","55373","GT","NG",8435.84,1.02889e+11
2003,"23279","55377","GT","NG",41231,4.28806e+11
2003,"55756","55382","CT","NG",526732.61,6.483024e+12
2003,"24121","55391","GT","NG",204844.02,2.228283e+12
2003,"21191","55392","GT","NG",74736,8.4103e+11
2003,"56371","55401","GT","NG",4075,4.5482e+10
2003,"21454","55402","GT","NG",107536,1.31075e+12
2003,"55845","55406","CT","NG",49168,5.67713e+11
2003,"34028","55409","GT","NG",78775,8.45884e+11
2003,"39125","55415","GT","NG",178267,1.944548e+12
2003,"19436","55417","GT","NG",1650,2.7974e+10
2003,"56490","55422","GT","NG",305400,3.146475e+12
2003,"55839","55429","ST","NG",1345,9.877e+09
2003,"13908","55433","GT","NG",6913,8.5083e+10
2003,"520","55438","GT","NG",33649,3.91606e+11
2003,"18835","55440","CT","NG",282249.63,2.158346e+12
2003,"520","55447","GT","NG",7089,9.2194e+10
2003,"11504","55451","CT","NG",54309,6.21793e+11
2003,"11241","55467","CA","NG",540744.88,1.00924e+11
2003,"19545","55479","ST","NG",8231.645,1.15469e+11
2003,"6844","55480","CA","NG",995683,7.672863e+12
2003,"6844","55480","CT","NG",1622640,1.299869e+13
2003,"13193","55494","GT","NG",41024.76,6.22217e+11
2003,"19436","55496","GT","NG",1538,1.8751e+10
2003,"55946","55499","GT","NG",6654.2,7.1895e+10
2003,"4062","55503","CT","NG",69684,8.3685e+11
2003,"30151","55504","GT","NG",32832,3.99354e+11
2003,"30151","55505","GT","NG",27707,3.54933e+11
2003,"55945","55508","GT","NG",4332.58,4.8143e+10
2003,"55942","55510","GT","NG",11586.8,1.26724e+11
2003,"55943","55512","GT","NG",7658.64,8.6604e+10
2003,"55944","55513","GT","NG",8974.92,1.04113e+11
2003,"55852","55514","CA","NG",213588,2.17596e+11
2003,"55852","55514","CT","NG",606990,6.689677e+12
2003,"803","55522","GT","NG",177729,1.835176e+12
2003,"33205","55528","CA","NG",170364,1.4341e+10
2003,"33205","55528","CT","NG",2369083,2.7210513e+13
2003,"20323","55540","GT","NG",17174,2.66366e+11
2003,"14372","55544","GT","NG",10973,1.18163e+11
2003,"56317","55600","GT","NG",9216,8.6827e+10
2003,"11241","55620","CT","NG",832217,6.168227e+12
2003,"49971","55625","GT","NG",13602.4,1.37598e+11
2003,"49972","55626","GT","NG",13706.38,1.33364e+11
2003,"49970","55627","GT","NG",12972,1.24573e+11
2003,"15158","55640","GT","NG",59448,6.0917e+11
2003,"22500","55651","GT","NG",51198.18,6.35395e+11
2003,"13538","55661","CA","NG",1160,1.2242e+10
2003,"55845","55672","GT","NG",6172,5.3308e+10
2003,"56607","55690","CT","NG",612899,5.805739e+12
2003,"1268","55699","GT","NG",24557,2.86073e+11
2003,"3643","55703","GT","NG",15089.06,1.79693e+11
2003,"54885","55706","CT","NG",23198,2.79162e+11
2003,"5528","55718","GT","NG",33984,3.98636e+11
2003,"3542","55736","CA","NG",159180.88,3.6819e+11
2003,"3542","55736","CT","NG",227671.61,2.545523e+12
2003,"23279","55738","GT","NG",21098,2.26415e+11
2003,"23279","55738","GT","OG",2959,2.9939e+10
2003,"2860","55748","GT","NG",158379,1.609147e+12
2003,"3028","55810","GT","NG",60196,6.93941e+11
2003,"2865","55811","GT","NG",14464.04,1.44316e+11
2003,"56613","55818","CA","NG",234966,1.682547e+12
2003,"56613","55818","CT","NG",532239,3.810085e+12
2003,"2872","55833","GT","NG",32384.64,3.86257e+11
2003,"803","55840","GT","NG",26499,3.51607e+11
2003,"49972","55855","GT","NG",16141.56,1.60706e+11
2003,"5137","55858","GT","NG",38036.42,5.09372e+11
2003,"20323","55874","GT","NG",4026.76,5.8723e+10
2003,"6480","55883","GT","NG",11184,1.27513e+11
2003,"18454","55893","IC","NG",8574,8.5623e+10
2003,"7724","55933","GT","NG",10460,1.27681e+11
2003,"4382","55934","GT","NG",6712.28,9.0006e+10
2003,"4382","55935","GT","NG",6790.46,8.935e+10
2003,"9262","55936","GT","NG",2957,3.0137e+10
2003,"1773","55952","CT","NG",457026,4.829774e+12
2003,"803","55955","CT","NG",726811,5.692289e+12
2003,"1636","55958","GT","NG",19516,2.13933e+11
2003,"17650","55965","CT","NG",1076336,1.2134805e+13
2003,"54885","55976","CT","NG",17341,2.46995e+11
2003,"49777","56124","GT","NG",369028,2.066042e+12
2003,"17568","56180","GT","NG",938,1.3615e+10
2003,"17568","56187","GT","NG",16227,1.58001e+11
2004,"18642","46","ST","NUC",8701823,90733908430000
2004,"17609","360","ST","NUC",6982572,72807278240000
2004,"5221","566","ST","NUC",8962912,93456283430000
2004,"6452","621","ST","NUC",6079183,63387641140000
2004,"7140","649","ST","NUC",9168690,95601930630000
2004,"10623","676","ST","MSW",0,0
2004,"520","861","ST","MSW",0,0
2004,"55951","869","ST","NUC",6437559,67124427700000
2004,"55951","880","ST","NUC",6179389,64432489110000
2004,"554","1122","ST","MSW",11883.15,185753700000
2004,"13781","1925","ST","NUC",4660531,48595356740000
2004,"13781","1926","ST","MSW",50063.8482,974521800000
2004,"13781","1934","ST","MSW",46910.7018,9.02637e+11
2004,"7570","2039","ST","MSW",0,0
2004,"15478","2410","ST","NUC",8776807,91515766610000
2004,"13606","2589","ST","NUC",8605240,89726837490000
2004,"55951","3166","ST","NUC",9973702,103995790740000
2004,"5416","3265","ST","NUC",5669999,59121079570000
2004,"5416","3265","ST","NUC",5737263,59822441300000
2004,"19876","3806","ST","NUC",7051735,73528440870000
2004,"13781","3982","ST","MSW",37373.4,635905800000
2004,"13781","4005","ST","MSW",15672.15,280967400000
2004,"55906","4046","ST","NUC",4384886,45721206330000
2004,"9324","6000","ST","NUC",7938515,82774895900000
2004,"195","6001","ST","NUC",6724103,70112221990000
2004,"803","6008","ST","NUC",10662888,111181933190000
2004,"803","6008","ST","NUC",8213701,85644260330000
2004,"2876","6011","ST","NUC",7567217,78903371670000
2004,"3046","6014","ST","NUC",7756756,80879694820000
2004,"55951","6022","ST","NUC",10200983,106365649720000
2004,"55951","6023","ST","NUC",9623238,100341502650000
2004,"55951","6026","ST","NUC",9940426,103648821920000
2004,"5416","6036","ST","NUC",8835736,92130219290000
2004,"5416","6038","ST","NUC",9994025,104207698680000
2004,"50161","6040","ST","NUC",7314832,76271753270000
2004,"6452","6045","ST","NUC",6781434,70710012310000
2004,"7140","6051","ST","NUC",7520635,78417661150000
2004,"14328","6099","ST","NUC",8016488,83587920400000
2004,"14266","6103","ST","NUC",10017096,104448259990000
2004,"55951","6105","ST","NUC",9878881,103007092200000
2004,"50100","6122","ST","NUC",2394684,24969370070000
2004,"19323","6145","ST","NUC",10020616,104484963040000
2004,"18642","6152","ST","NUC",9464893,98690439310000
2004,"19876","6168","ST","NUC",7388075,77035458030000
2004,"21535","6251","ST","NUC",10296000,107356392010000
2004,"814","8055","ST","NUC",8626974,89953457910000
2004,"4458","10012","ST","MSW",30886.65,482215500000
2004,"4435","10013","ST","MSW",101038.4982,1724252400000
2004,"15430","10033","ST","MSW",117937.33157,760584550000
2004,"50085","10062","ST","MSW",113706,3011968800000
2004,"11217","10090","ST","MSW",30173.4018,473428800000
2004,"23330","10250","ST","MSW",33348.6,700517700000
2004,"12834","10305","ST","MSW",22000.49955,6.07095e+11
2004,"49846","10334","ST","MSW",145756.35,2079302400000
2004,"11517","10338","ST","MSW",65831.8482,9.83178e+11
2004,"12823","10344","ST","MSW",37283.98849,297837700000
2004,"49966","10435","ST","MSW",74304.00045,1457165700000
2004,"20541","10503","ST","MSW",36253.34955,725568300000
2004,"20541","10629","ST","MSW",116974.86781,2288683140000
2004,"473","10642","ST","MSW",246187.8,4079777850000
2004,"542","10643","ST","MSW",215331.3,2476264500000
2004,"528","10646","ST","MSW",62234.1,1160023950000
2004,"9570","10722","ST","MSW",5392.3964,30130290000
2004,"570","10746","ST","MSW",264271.95,4935051900000
2004,"22219","50035","ST","MSW",7509.1482,328060800000
2004,"6036","50051","ST","MSW",69789.1518,1.072656e+12
2004,"17445","50071","ST","MSW",158358.15,2.828529e+12
2004,"21128","50215","ST","MSW",97864.65045,1902730500000
2004,"15824","50225","ST","MSW",36931.0482,805566600000
2004,"13504","50271","ST","MSW",14194.386,3.60423e+11
2004,"56125","50273","ST","MSW",22339.63395,454041450000
2004,"16929","50290","ST","MSW",265513.5,4768933500000
2004,"21995","50413","ST","MSW",8583.00456,104171590000
2004,"470","50472","ST","MSW",97387.1992,635544010000
2004,"4482","50629","ST","MSW",37835.55,732333150000
2004,"4476","50630","ST","MSW",41578.968,734823960000
2004,"4498","50632","ST","MSW",56892.6018,1100757600000
2004,"4497","50647","ST","MSW",17750.51093,80839290000
2004,"4474","50648","ST","MSW",51538.95,9.24624e+11
2004,"4484","50649","ST","MSW",46401.75,974254500000
2004,"9097","50656","ST","MSW",81203.40045,1489787550000
2004,"49760","50657","ST","MSW",170622.9,2929890150000
2004,"4425","50658","ST","MSW",285320.7,4.865445e+12
2004,"56316","50660","ST","MSW",0,0
2004,"13982","50661","ST","MSW",146127.59955,2498642550000
2004,"4487","50662","ST","MSW",104235.75,1730963250000
2004,"4496","50663","ST","MSW",81291.59955,1591518600000
2004,"4427","50664","ST","MSW",28455.3,667505700000
2004,"14519","50666","ST","MSW",80917.2,1.533861e+12
2004,"16899","50837","ST","MSW",101561.33198,1729410240000
2004,"8633","50858","ST","MSW",84028.05,1701124200000
2004,"4447","50859","ST","MSW",106112.25,1890847800000
2004,"10162","50860","ST","MSW",46749.23228,907253760000
2004,"20541","50872","ST","MSW",15614.1,335896200000
2004,"20541","50873","ST","MSW",47300.3982,888073200000
2004,"20541","50875","ST","MSW",70087.49955,1540655550000
2004,"20541","50877","ST","MSW",107200.8,2070156150000
2004,"20541","50878","ST","MSW",147772.34955,2209540500000
2004,"20541","50880","ST","MSW",110213.55,1985977800000
2004,"20541","50882","ST","MSW",171586.35,3014299350000
2004,"20541","50883","ST","MSW",215878.05,3381849900000
2004,"20541","50885","ST","MSW",41256,854113950000
2004,"20541","50886","ST","MSW",66864.15,1302037200000
2004,"20541","50887","ST","MSW",197260.2,3550099500000
2004,"14222","50907","ST","MSW",3755.74694,17586460000
2004,"10226","50934","ST","MSW",0,51772950000
2004,"4440","50960","ST","MSW",134591.4,2333646900000
2004,"56601","51038","ST","MSW",22054.95,617638950000
2004,"10875","52010","ST","MSW",112997.17035,1767550050000
2004,"19876","52118","ST","WDS",460833,6.214365e+12
2004,"9348","52152","ST","MSW",24721.80237,1.19852e+11
2004,"20541","54033","ST","MSW",200966.4,3724607700000
2004,"56646","54625","ST","MSW",93500.99955,1727941050000
2004,"13492","54627","ST","MSW",0,0
2004,"20541","54746","ST","MSW",157164.75,2388059100000
2004,"20541","54758","ST","MSW",50343.75,849475350000
2004,"3299","54804","ST","MSW",0,0
2004,"49770","54935","ST","MSW",191.59487,842940000
2004,"4426","54945","ST","MSW",183316.05,3559377600000
2004,"20541","54998","ST","MSW",80486.0982,739817860000
2004,"49879","54999","ST","MSW",0,0
2004,"11269","55154","CA","NG",197873,0
2004,"11269","55154","CT","NG",344669,3.864979e+12
2004,"29849","55302","ST","MSW",3126.48939,15140150000
2004,"14063","55457","CA","NG",0,0
2004,"14063","55457","CT","NG",1231297,8.727202e+12
2004,"10071","56258","GT","JF",0,0
2005,"18642","46","ST","NUC",9153724,95519109990000
2005,"17609","360","ST","NUC",9468276,98801460080000
2005,"5221","566","ST","NUC",8746702,91271835390000
2005,"6452","621","ST","NUC",4239665,44257579430000
2005,"7140","649","ST","NUC",8592882,89666723700000
2005,"10623","676","ST","MSW",0,0
2005,"520","861","ST","MSW",0,0
2005,"55951","869","ST","NUC",7032369,73382770540000
2005,"55951","880","ST","NUC",7037740,73438816930000
2005,"554","1122","ST","MSW",11573.32,131327200000
2005,"13781","1925","ST","NUC",3841937,40129514300000
2005,"13781","1926","ST","MSW",47842.52044,979921430000
2005,"13781","1934","ST","MSW",45582.24044,915438330000
2005,"7570","2039","ST","MSW",76992.08044,1409862960000
2005,"15478","2410","ST","NUC",8886027,92725691780000
2005,"13606","2589","ST","NUC",9911060,103421911120000
2005,"55951","3166","ST","NUC",8824435,92082979250000
2005,"5416","3265","ST","NUC",6664011,69625763570000
2005,"5416","3265","ST","NUC",7236990,75517990690000
2005,"19876","3806","ST","NUC",6483628,67656658230000
2005,"13781","4005","ST","MSW",14799.84,274955680000
2005,"55906","4046","ST","NUC",3232634,33732535820000
2005,"9324","6000","ST","NUC",9415536,98251118190000
2005,"195","6001","ST","NUC",6337497,66281961740000
2005,"803","6008","ST","NUC",9427241,98373259870000
2005,"803","6008","ST","NUC",9163968,95626006110000
2005,"2876","6011","ST","NUC",7091273,73997433780000
2005,"3046","6014","ST","NUC",6781698,70767018670000
2005,"55951","6022","ST","NUC",9519423,99335179040000
2005,"55951","6023","ST","NUC",9519345,99334365110000
2005,"55951","6026","ST","NUC",8901691,92889145610000
2005,"5416","6036","ST","NUC",10099113,105384244190000
2005,"5416","6038","ST","NUC",8545571,89173033420000
2005,"50161","6040","ST","NUC",6680032,69706133940000
2005,"6452","6045","ST","NUC",6283147,65564638970000
2005,"7140","6051","ST","NUC",6727802,70204613900000
2005,"14328","6099","ST","NUC",9441727,98524421260000
2005,"14266","6103","ST","NUC",8856946,92422231540000
2005,"55951","6105","ST","NUC",9055645,94495655600000
2005,"19323","6145","ST","NUC",9225366,96266694230000
2005,"18642","6152","ST","NUC",8922567,93106986660000
2005,"19876","6168","ST","NUC",6987474,72914291220000
2005,"21535","6251","ST","NUC",9924463,103561771440000
2005,"814","8055","ST","NUC",7953058,82990160250000
2005,"4458","10012","ST","MSW",31073.68,422466710000
2005,"4435","10013","ST","MSW",98699.91956,1716492810000
2005,"15430","10033","ST","MSW",116169.88352,749186210000
2005,"50085","10062","ST","MSW",102417.48,2754244050000
2005,"11217","10090","ST","MSW",26270.64,197042070000
2005,"23330","10250","ST","MSW",30474.83956,722796050000
2005,"12834","10305","ST","MSW",19748.96,580880530000
2005,"49846","10334","ST","MSW",128073.88,1756560960000
2005,"11517","10338","ST","MSW",70112.24044,1035318590000
2005,"12823","10344","ST","MSW",34177.21492,273019660000
2005,"49966","10435","ST","MSW",70875.2,1487826710000
2005,"20541","10503","ST","MSW",37559.72088,773275350000
2005,"20541","10629","ST","MSW",137782.97784,2648109150000
2005,"473","10642","ST","MSW",250950.48,4040259530000
2005,"542","10643","ST","MSW",205290.36,2323733280000
2005,"528","10646","ST","MSW",59565.88,1116385600000
2005,"570","10746","ST","MSW",264760.32,4818105600000
2005,"22219","50035","ST","MSW",10607.51956,340275950000
2005,"6036","50051","ST","MSW",66176.88,1053967200000
2005,"17445","50071","ST","MSW",150422.8,2571351640000
2005,"21128","50215","ST","MSW",99540.31956,1893425610000
2005,"15824","50225","ST","MSW",36806.00044,7.67206e+11
2005,"13504","50271","ST","MSW",13072.83956,468240960000
2005,"56125","50273","ST","MSW",16543.56,452311200000
2005,"16929","50290","ST","MSW",253435.6,4710455200000
2005,"21995","50413","ST","MSW",8442.32976,102464210000
2005,"470","50472","ST","MSW",113318.71876,739512340000
2005,"4482","50629","ST","MSW",37869.92044,732975400000
2005,"4476","50630","ST","MSW",40477.38245,357116770000
2005,"4498","50632","ST","MSW",58227.83956,1074213340000
2005,"4497","50647","ST","MSW",17411.20233,79294010000
2005,"4474","50648","ST","MSW",48793.80044,865726410000
2005,"4484","50649","ST","MSW",47107.72,9.97964e+11
2005,"9097","50656","ST","MSW",80717.11868,1481248700000
2005,"49760","50657","ST","MSW",155624.04,2739836230000
2005,"4425","50658","ST","MSW",264410.96,4707498300000
2005,"56316","50660","ST","MSW",0,0
2005,"13982","50661","ST","MSW",144166,2298172230000
2005,"4487","50662","ST","MSW",99053.24,1689871910000
2005,"4496","50663","ST","MSW",79607.44044,1543220810000
2005,"4427","50664","ST","MSW",26529.35956,642582880000
2005,"14519","50666","ST","MSW",78396.56,1.426832e+12
2005,"16899","50837","ST","MSW",84184.20813,1519001480000
2005,"8633","50858","ST","MSW",85220.52,1628015310000
2005,"4447","50859","ST","MSW",97574.84,1763901530000
2005,"10162","50860","ST","MSW",43829.99217,895096840000
2005,"20541","50872","ST","MSW",14337.83956,333471440000
2005,"20541","50873","ST","MSW",44124.08,854810500000
2005,"20541","50875","ST","MSW",72075.95912,1511791430000
2005,"20541","50877","ST","MSW",101950.64044,2002906050000
2005,"20541","50878","ST","MSW",144945.68,2160919930000
2005,"20541","50880","ST","MSW",109397.64,2004910340000
2005,"20541","50882","ST","MSW",173179.6,3100331520000
2005,"20541","50883","ST","MSW",200958.56,3266325920000
2005,"55871","50884","ST","MSW",193211.04,4090330800000
2005,"20541","50885","ST","MSW",41315.11956,838359800000
2005,"20541","50886","ST","MSW",64822.12088,1267547430000
2005,"20541","50887","ST","MSW",196435.8,3711721720000
2005,"14222","50907","ST","MSW",3707.36203,17359900000
2005,"4440","50960","ST","MSW",131049.6,2276482680000
2005,"56601","51038","ST","MSW",23540.88,618912400000
2005,"10875","52010","ST","MSW",102524.84,1738711160000
2005,"9348","52152","ST","MSW",17524.95816,84961490000
2005,"20541","54033","ST","MSW",191262.72,3597404100000
2005,"56646","54625","ST","MSW",93907.88,1707563730000
2005,"13492","54627","ST","MSW",0,0
2005,"20541","54746","ST","MSW",153276.2,2317199450000
2005,"20541","54758","ST","MSW",48497.24,836273140000
2005,"49770","54935","ST","MSW",116.02805,510470000
2005,"4426","54945","ST","MSW",180814.48,3502567130000
2005,"20541","54998","ST","MSW",91410.2773,840231500000
2005,"49879","54999","ST","MSW",9534.53202,44105830000
2005,"19436","55202","GT","DFO",0,0
2005,"19436","55202","GT","NG",6370,70577660000
2005,"19436","55204","GT","DFO",0,0
2005,"19436","55204","GT","NG",892,14319580000
2005,"807","55221","CA","NG",0,0
2005,"807","55221","CT","NG",0,0
2005,"15470","55224","GT","NG",2483,52489260000
2005,"803","55455","CA","NG",719042,75467540000
2005,"803","55455","CT","NG",1175486,13897955070000
2005,"4062","55503","CA","NG",89660,0
2005,"4062","55503","CT","NG",163789,2058434960000
2005,"803","55522","GT","NG",5589,58384520000
2005,"11241","55620","CA","NG",420048,138610190000
2005,"11241","55620","CT","NG",774269,8801568360000
2005,"49990","56243","ST","MSW",0,0
2006,"18642","46","ST","NUC",8638830,9.0137553e+13
2006,"17609","360","ST","NUC",6817049,7.1239409e+13
2006,"5221","566","ST","NUC",10087288,1.05250762e+14
2006,"6452","621","ST","NUC",5381459,5.6174026e+13
2006,"7140","649","ST","NUC",9276102,9.678685e+13
2006,"10623","676","ST","MSW",0,0
2006,"520","861","ST","MSW",0,0
2006,"55951","869","ST","NUC",7171926,7.4831877e+13
2006,"55951","880","ST","NUC",6562587,6.8474033e+13
2006,"554","1122","ST","MSW",10425.8,1.20868e+11
2006,"13781","1925","ST","NUC",4012401,4.1865393e+13
2006,"13781","1926","ST","MSW",42160.8,7.74429e+11
2006,"13781","1934","ST","MSW",48143.039,8.67674e+11
2006,"7570","2039","ST","MSW",64683.081,1.173802e+12
2006,"15478","2410","ST","NUC",9130870,9.5271497e+13
2006,"13606","2589","ST","NUC",9031674,9.4236486e+13
2006,"55951","3166","ST","NUC",9890350,1.03195911e+14
2006,"5416","3265","ST","NUC",7391876,7.7126836e+13
2006,"5416","3265","ST","NUC",6710570,7.0077123e+13
2006,"19876","3806","ST","NUC",6189357,6.4579751e+13
2006,"13781","4005","ST","MSW",13764.08,2.67701e+11
2006,"55906","4046","ST","NUC",4094782,4.2724954e+13
2006,"9324","6000","ST","NUC",8388758,8.75283e+13
2006,"195","6001","ST","NUC",7620299,7.9510197e+13
2006,"803","6008","ST","NUC",9808171,1.02384587e+14
2006,"803","6008","ST","NUC",9335827,9.7458443e+13
2006,"2876","6011","ST","NUC",7392071,7.7128869e+13
2006,"3046","6014","ST","NUC",7361266,7.6807449e+13
2006,"55951","6022","ST","NUC",9624587,1.0042294e+14
2006,"55951","6023","ST","NUC",10174740,1.06163238e+14
2006,"55951","6026","ST","NUC",10015741,1.04504241e+14
2006,"5416","6036","ST","NUC",8779216,9.1602341e+13
2006,"5416","6038","ST","NUC",8424601,8.7962083e+13
2006,"50161","6040","ST","NUC",6309211,6.5830306e+13
2006,"6452","6045","ST","NUC",6045934,6.3107418e+13
2006,"7140","6051","ST","NUC",7641832,7.9734875e+13
2006,"14328","6099","ST","NUC",8496190,8.8649247e+13
2006,"14266","6103","ST","NUC",9233259,9.6339825e+13
2006,"55951","6105","ST","NUC",9939908,1.03713e+14
2006,"19323","6145","ST","NUC",9598204,1.00147661e+14
2006,"18642","6152","ST","NUC",8914650,9.3015457e+13
2006,"19876","6168","ST","NUC",7950422,8.2954705e+13
2006,"21535","6251","ST","NUC",11225957,1.17131635e+14
2006,"814","8055","ST","NUC",7757706,8.0943904e+13
2006,"4458","10012","ST","MSW",33617.76,6.32939e+11
2006,"4435","10013","ST","MSW",98760.2,1.703e+12
2006,"15430","10033","ST","MSW",113662.31564,733014730000
2006,"50085","10062","ST","MSW",134192.52,3.218228e+12
2006,"11217","10090","ST","MSW",29582.081,4.35377e+11
2006,"8181","10118","ST","MSW",10858.76997,55711440000
2006,"23330","10250","ST","MSW",29920.88,7.02032e+11
2006,"12834","10305","ST","MSW",21490.919,6.06055e+11
2006,"49846","10334","ST","MSW",148627.16,2.03465e+12
2006,"11517","10338","ST","MSW",72636.08,1.07017e+12
2006,"12823","10344","ST","MSW",35364.25652,282502200000
2006,"49966","10435","ST","MSW",78040.601,1.565958e+12
2006,"20541","10503","ST","MSW",35882.88,7.64027e+11
2006,"20541","10629","ST","MSW",141623.01132,2757004770000
2006,"473","10642","ST","MSW",248640.92,4.036969e+12
2006,"542","10643","ST","MSW",213062.08,2.350537e+12
2006,"528","10646","ST","MSW",59634.081,1.160574e+12
2006,"9570","10722","ST","MSW",5714.81488,31931810000
2006,"570","10746","ST","MSW",271203.24,4.942832e+12
2006,"22219","50035","ST","MSW",6786.998,3.14194e+11
2006,"6036","50051","ST","MSW",68137.96,1.039143e+12
2006,"17445","50071","ST","MSW",161828.48,2.902612e+12
2006,"54700","50109","CA","NG",2046.7,0
2006,"54700","50109","CT","NG",6078.99,62199150000
